Contig	Element	Start	End	MG.type	ARGorf	ARG-MGE.distance	ARG-MGE.relation
GVMAG-M-3300023184-101.fna|Ga0214919_10000091	GVMAG-M-3300023184-101.fna|Ga0214919_10000091_1	218	802	endonuclease	GVMAG-M-3300023184-101.fna|Ga0214919_10000091_68	67744	away
GVMAG-M-3300023184-101.fna|Ga0214919_10000091	GVMAG-M-3300023184-101.fna|Ga0214919_10000091_21	17443	18279	resolvase	GVMAG-M-3300023184-101.fna|Ga0214919_10000091_68	50267	away
GVMAG-M-3300023184-101.fna|Ga0214919_10000091	GVMAG-M-3300023184-101.fna|Ga0214919_10000091_61	55753	56460	endonuclease	GVMAG-M-3300023184-101.fna|Ga0214919_10000091_68	12086	away
GVMAG-M-3300023184-105.fna|Ga0214919_10000382	GVMAG-M-3300023184-105.fna|Ga0214919_10000382_9	8205	9266	endonuclease	GVMAG-M-3300023184-105.fna|Ga0214919_10000382_56	59292	away
GVMAG-M-3300023184-115.fna|Ga0214919_10000595	GVMAG-M-3300023184-115.fna|Ga0214919_10000595_4	2508	3671	endonuclease	GVMAG-M-3300023184-115.fna|Ga0214919_10000595_37	38529	away
GVMAG-M-3300023184-165.fna|Ga0214919_10000063	GVMAG-M-3300023184-165.fna|Ga0214919_10000063_107	115358	120013	endonuclease	GVMAG-M-3300023184-165.fna|Ga0214919_10000063_156	41766	away
GVMAG-M-3300023184-165.fna|Ga0214919_10000063	GVMAG-M-3300023184-165.fna|Ga0214919_10000063_15	20296	21138	resolvase	GVMAG-M-3300023184-165.fna|Ga0214919_10000063_156	140641	away
GVMAG-M-3300023184-165.fna|Ga0214919_10000063	GVMAG-M-3300023184-165.fna|Ga0214919_10000063_26	30171	31007	resolvase	GVMAG-M-3300023184-165.fna|Ga0214919_10000063_156	130772	away
GVMAG-M-3300023184-165.fna|Ga0214919_10000063	GVMAG-M-3300023184-165.fna|Ga0214919_10000063_42	46608	47516	endonuclease	GVMAG-M-3300023184-165.fna|Ga0214919_10000063_156	114263	away
GVMAG-M-3300023184-165.fna|Ga0214919_10000063	GVMAG-M-3300023184-165.fna|Ga0214919_10000063_63	67641	68396	endonuclease	GVMAG-M-3300023184-165.fna|Ga0214919_10000063_156	93383	away
GVMAG-M-3300023184-168.fna|Ga0214919_10000278	GVMAG-M-3300023184-168.fna|Ga0214919_10000278_84	79050	79640	endonuclease	GVMAG-M-3300023184-168.fna|Ga0214919_10000278_85	1737	away
GVMAG-M-3300023184-183.fna|Ga0214919_10001570	GVMAG-M-3300023184-183.fna|Ga0214919_10001570_10	8278	9195	endonuclease|transposase	GVMAG-M-3300023184-183.fna|Ga0214919_10001570_30	22202	away
GVMAG-M-3300023184-183.fna|Ga0214919_10001570	GVMAG-M-3300023184-183.fna|Ga0214919_10001570_10	8278	9195	endonuclease|transposase	GVMAG-M-3300023184-183.fna|Ga0214919_10001570_30	22202	away
GVMAG-M-3300023184-183.fna|Ga0214919_10001570	IS630	8152	9629	IS	GVMAG-M-3300023184-183.fna|Ga0214919_10001570_30	21768	away
GVMAG-M-3300023184-187.fna|Ga0214919_10000326	GVMAG-M-3300023184-187.fna|Ga0214919_10000326_4	2572	3300	endonuclease	GVMAG-M-3300023184-187.fna|Ga0214919_10000326_43	42148	away
GVMAG-M-3300023184-187.fna|Ga0214919_10000326	GVMAG-M-3300023184-187.fna|Ga0214919_10000326_7	5028	5861	resolvase	GVMAG-M-3300023184-187.fna|Ga0214919_10000326_43	39587	away
GVMAG-M-3300023184-188.fna|Ga0214919_10000398	GVMAG-M-3300023184-188.fna|Ga0214919_10000398_35	32272	33609	recombinase	GVMAG-M-3300023184-188.fna|Ga0214919_10000398_77	35234	away
GVMAG-M-3300023184-40.fna|Ga0214919_10000268	GVMAG-M-3300023184-40.fna|Ga0214919_10000268_27	26096	26905	resolvase	GVMAG-M-3300023184-40.fna|Ga0214919_10000268_68	45377	away
GVMAG-M-3300023184-40.fna|Ga0214919_10000268	GVMAG-M-3300023184-40.fna|Ga0214919_10000268_7	7617	8204	endonuclease	GVMAG-M-3300023184-40.fna|Ga0214919_10000268_68	64078	away
GVMAG-M-3300023184-40.fna|Ga0214919_10000277	GVMAG-M-3300023184-40.fna|Ga0214919_10000277_33	32501	33913	endonuclease	GVMAG-M-3300023184-40.fna|Ga0214919_10000277_52	16880	away
GVMAG-M-3300023184-71.fna|Ga0214919_10000112	GVMAG-M-3300023184-71.fna|Ga0214919_10000112_2	776	2260	endonuclease	GVMAG-M-3300023184-71.fna|Ga0214919_10000112_117	106122	away
GVMAG-M-3300023184-72.fna|Ga0214919_10000032	GVMAG-M-3300023184-72.fna|Ga0214919_10000032_122	140936	141775	endonuclease	GVMAG-M-3300023184-72.fna|Ga0214919_10000032_118	2148	away
GVMAG-M-3300023184-72.fna|Ga0214919_10000032	GVMAG-M-3300023184-72.fna|Ga0214919_10000032_139	152240	157087	endonuclease	GVMAG-M-3300023184-72.fna|Ga0214919_10000032_118	13452	away
GVMAG-M-3300023184-72.fna|Ga0214919_10000032	GVMAG-M-3300023184-72.fna|Ga0214919_10000032_146	160880	161914	endonuclease	GVMAG-M-3300023184-72.fna|Ga0214919_10000032_118	22092	away
GVMAG-M-3300023184-72.fna|Ga0214919_10000032	GVMAG-M-3300023184-72.fna|Ga0214919_10000032_40	50279	50866	endonuclease	GVMAG-M-3300023184-72.fna|Ga0214919_10000032_118	84977	away
GVMAG-M-3300023184-72.fna|Ga0214919_10000032	GVMAG-M-3300023184-72.fna|Ga0214919_10000032_58	66577	67416	resolvase	GVMAG-M-3300023184-72.fna|Ga0214919_10000032_118	68427	away
GVMAG-M-3300023184-72.fna|Ga0214919_10000032	GVMAG-M-3300023184-72.fna|Ga0214919_10000032_72	80610	81434	resolvase	GVMAG-M-3300023184-72.fna|Ga0214919_10000032_118	54409	away
GVMAG-M-3300023184-81.fna|Ga0214919_10001674	GVMAG-M-3300023184-81.fna|Ga0214919_10001674_11	11956	12759	endonuclease	GVMAG-M-3300023184-81.fna|Ga0214919_10001674_9	581	away
GVMAG-M-3300023184-81.fna|Ga0214919_10001674	GVMAG-M-3300023184-81.fna|Ga0214919_10001674_6	2458	6807	endonuclease	GVMAG-M-3300023184-81.fna|Ga0214919_10001674_9	2961	away
GVMAG-M-3300023184-86.fna|Ga0214919_10000548	GVMAG-M-3300023184-86.fna|Ga0214919_10000548_12	11776	12804	endonuclease	GVMAG-M-3300023184-86.fna|Ga0214919_10000548_7	2511	away
GVMAG-M-3300024062-1.fna|Ga0255039_10000002	GVMAG-M-3300024062-1.fna|Ga0255039_10000002_21	21839	26524	endonuclease	GVMAG-M-3300024062-1.fna|Ga0255039_10000002_3	16592	away
GVMAG-M-3300024062-1.fna|Ga0255039_10000002	GVMAG-M-3300024062-1.fna|Ga0255039_10000002_27	28957	30249	endonuclease|recombinase	GVMAG-M-3300024062-1.fna|Ga0255039_10000002_3	23710	away
GVMAG-M-3300024062-1.fna|Ga0255039_10000002	GVMAG-M-3300024062-1.fna|Ga0255039_10000002_27	28957	30249	endonuclease|recombinase	GVMAG-M-3300024062-1.fna|Ga0255039_10000002_3	23710	away
GVMAG-M-3300024185-6.fna|Ga0228669_1000109	GVMAG-M-3300024185-6.fna|Ga0228669_1000109_17	12416	12910	endonuclease	GVMAG-M-3300024185-6.fna|Ga0228669_1000109_9	5141	away
GVMAG-M-3300024258-14.fna|Ga0233440_1000041	GVMAG-M-3300024258-14.fna|Ga0233440_1000041_132	130514	131920	recombinase	GVMAG-M-3300024258-14.fna|Ga0233440_1000041_100	23900	away
GVMAG-M-3300024258-14.fna|Ga0233440_1000041	GVMAG-M-3300024258-14.fna|Ga0233440_1000041_134	132820	133692	endonuclease	GVMAG-M-3300024258-14.fna|Ga0233440_1000041_100	26206	away
GVMAG-M-3300024258-14.fna|Ga0233440_1000041	GVMAG-M-3300024258-14.fna|Ga0233440_1000041_68	75860	76450	endonuclease	GVMAG-M-3300024258-14.fna|Ga0233440_1000041_100	29574	away
GVMAG-M-3300024258-14.fna|Ga0233440_1000041	GVMAG-M-3300024258-14.fna|Ga0233440_1000041_96	99548	99970	endonuclease	GVMAG-M-3300024258-14.fna|Ga0233440_1000041_100	6054	away
GVMAG-M-3300024261-25.fna|Ga0233439_10001178	GVMAG-M-3300024261-25.fna|Ga0233439_10001178_10	17931	18980	endonuclease	GVMAG-M-3300024261-25.fna|Ga0233439_10001178_5	5091	away
GVMAG-M-3300024261-61.fna|Ga0233439_10000569	GVMAG-M-3300024261-61.fna|Ga0233439_10000569_33	32310	32804	endonuclease	GVMAG-M-3300024261-61.fna|Ga0233439_10000569_40	5878	away
GVMAG-M-3300024261-8.fna|Ga0233439_10000026	GVMAG-M-3300024261-8.fna|Ga0233439_10000026_152	148249	149673	recombinase	GVMAG-M-3300024261-8.fna|Ga0233439_10000026_4	144543	away
GVMAG-M-3300024261-8.fna|Ga0233439_10000026	GVMAG-M-3300024261-8.fna|Ga0233439_10000026_214	209132	209713	endonuclease	GVMAG-M-3300024261-8.fna|Ga0233439_10000026_4	205426	away
GVMAG-M-3300024261-8.fna|Ga0233439_10000026	GVMAG-M-3300024261-8.fna|Ga0233439_10000026_41	36604	37032	endonuclease	GVMAG-M-3300024261-8.fna|Ga0233439_10000026_4	32898	away
GVMAG-M-3300024261-8.fna|Ga0233439_10000026	GVMAG-M-3300024261-8.fna|Ga0233439_10000026_77	76015	78660	endonuclease	GVMAG-M-3300024261-8.fna|Ga0233439_10000026_4	72309	away
GVMAG-M-3300024294-11.fna|Ga0228664_1000078	GVMAG-M-3300024294-11.fna|Ga0228664_1000078_7	8451	9404	endonuclease	GVMAG-M-3300024294-11.fna|Ga0228664_1000078_35	32470	away
GVMAG-M-3300025695-21.fna|Ga0209653_1000061	GVMAG-M-3300025695-21.fna|Ga0209653_1000061_16	13067	13462	transposase	GVMAG-M-3300025695-21.fna|Ga0209653_1000061_88	64082	away
GVMAG-M-3300025695-21.fna|Ga0209653_1000061	GVMAG-M-3300025695-21.fna|Ga0209653_1000061_17	13434	13841	endonuclease|transposase	GVMAG-M-3300025695-21.fna|Ga0209653_1000061_88	63703	away
GVMAG-M-3300025695-21.fna|Ga0209653_1000061	GVMAG-M-3300025695-21.fna|Ga0209653_1000061_17	13434	13841	endonuclease|transposase	GVMAG-M-3300025695-21.fna|Ga0209653_1000061_88	63703	away
GVMAG-M-3300025695-21.fna|Ga0209653_1000061	GVMAG-M-3300025695-21.fna|Ga0209653_1000061_67	51112	52092	endonuclease	GVMAG-M-3300025695-21.fna|Ga0209653_1000061_88	25452	away
GVMAG-M-3300025695-21.fna|Ga0209653_1000061	GVMAG-M-3300025695-21.fna|Ga0209653_1000061_99	84210	89762	endonuclease	GVMAG-M-3300025695-21.fna|Ga0209653_1000061_88	5089	away
GVMAG-M-3300025695-21.fna|Ga0209653_1000061	IS630	12775	14330	IS	GVMAG-M-3300025695-21.fna|Ga0209653_1000061_88	63214	away
GVMAG-M-3300025699-48.fna|Ga0209715_1000030	GVMAG-M-3300025699-48.fna|Ga0209715_1000030_138	141297	142397	endonuclease	GVMAG-M-3300025699-48.fna|Ga0209715_1000030_1	139548	away
GVMAG-M-3300025699-48.fna|Ga0209715_1000030	GVMAG-M-3300025699-48.fna|Ga0209715_1000030_142	144257	145774	recombinase	GVMAG-M-3300025699-48.fna|Ga0209715_1000030_1	142508	away
GVMAG-M-3300025699-48.fna|Ga0209715_1000030	GVMAG-M-3300025699-48.fna|Ga0209715_1000030_29	28507	29472	endonuclease	GVMAG-M-3300025699-48.fna|Ga0209715_1000030_1	26758	away
GVMAG-M-3300025699-48.fna|Ga0209715_1000030	GVMAG-M-3300025699-48.fna|Ga0209715_1000030_55	53365	54165	endonuclease	GVMAG-M-3300025699-48.fna|Ga0209715_1000030_1	51616	away
GVMAG-M-3300025699-48.fna|Ga0209715_1000030	GVMAG-M-3300025699-48.fna|Ga0209715_1000030_77	73895	74518	endonuclease	GVMAG-M-3300025699-48.fna|Ga0209715_1000030_1	72146	away
GVMAG-M-3300025860-20.fna|Ga0209119_1000022	GVMAG-M-3300025860-20.fna|Ga0209119_1000022_32	30580	31428	endonuclease	GVMAG-M-3300025860-20.fna|Ga0209119_1000022_51	9761	away
GVMAG-M-3300025860-20.fna|Ga0209119_1000022	GVMAG-M-3300025860-20.fna|Ga0209119_1000022_69	66390	67160	endonuclease	GVMAG-M-3300025860-20.fna|Ga0209119_1000022_51	24623	away
GVMAG-M-3300025860-20.fna|Ga0209119_1000022	GVMAG-M-3300025860-20.fna|Ga0209119_1000022_32	30580	31428	endonuclease	GVMAG-M-3300025860-20.fna|Ga0209119_1000022_52	10474	away
GVMAG-M-3300025860-20.fna|Ga0209119_1000022	GVMAG-M-3300025860-20.fna|Ga0209119_1000022_69	66390	67160	endonuclease	GVMAG-M-3300025860-20.fna|Ga0209119_1000022_52	23667	away
GVMAG-M-3300025860-20.fna|Ga0209119_1000022	GVMAG-M-3300025860-20.fna|Ga0209119_1000022_32	30580	31428	endonuclease	GVMAG-M-3300025860-20.fna|Ga0209119_1000022_55	14127	away
GVMAG-M-3300025860-20.fna|Ga0209119_1000022	GVMAG-M-3300025860-20.fna|Ga0209119_1000022_69	66390	67160	endonuclease	GVMAG-M-3300025860-20.fna|Ga0209119_1000022_55	17788	away
GVMAG-M-3300025880-30.fna|Ga0209534_10000160	GVMAG-M-3300025880-30.fna|Ga0209534_10000160_7	9690	10358	endonuclease	GVMAG-M-3300025880-30.fna|Ga0209534_10000160_48	48519	away
GVMAG-M-3300025880-76.fna|Ga0209534_10000044	GVMAG-M-3300025880-76.fna|Ga0209534_10000044_107	99368	99736	endonuclease	GVMAG-M-3300025880-76.fna|Ga0209534_10000044_124	17628	away
GVMAG-M-3300025880-76.fna|Ga0209534_10000044	GVMAG-M-3300025880-76.fna|Ga0209534_10000044_61	58745	60238	recombinase	GVMAG-M-3300025880-76.fna|Ga0209534_10000044_124	57126	away
GVMAG-M-3300025890-48.fna|Ga0209631_10000109	GVMAG-M-3300025890-48.fna|Ga0209631_10000109_50	52988	53932	endonuclease	GVMAG-M-3300025890-48.fna|Ga0209631_10000109_23	30780	away
GVMAG-M-3300025890-48.fna|Ga0209631_10000109	GVMAG-M-3300025890-48.fna|Ga0209631_10000109_69	72609	73409	resolvase	GVMAG-M-3300025890-48.fna|Ga0209631_10000109_23	50401	away
GVMAG-M-3300025890-48.fna|Ga0209631_10000109	GVMAG-M-3300025890-48.fna|Ga0209631_10000109_86	89649	90209	endonuclease	GVMAG-M-3300025890-48.fna|Ga0209631_10000109_23	67441	away
GVMAG-M-3300027708-20.fna|Ga0209188_1000171	GVMAG-M-3300027708-20.fna|Ga0209188_1000171_26	19811	20578	endonuclease	GVMAG-M-3300027708-20.fna|Ga0209188_1000171_59	35298	away
GVMAG-M-3300027708-20.fna|Ga0209188_1000171	GVMAG-M-3300027708-20.fna|Ga0209188_1000171_58	57779	62725	endonuclease	GVMAG-M-3300027708-20.fna|Ga0209188_1000171_59	251	away
GVMAG-M-3300027736-24.fna|Ga0209190_1000016	GVMAG-M-3300027736-24.fna|Ga0209190_1000016_172	117024	117689	endonuclease	GVMAG-M-3300027736-24.fna|Ga0209190_1000016_102	47726	away
GVMAG-M-3300027746-47.fna|Ga0209597_1000080	GVMAG-M-3300027746-47.fna|Ga0209597_1000080_41	36359	37393	endonuclease	GVMAG-M-3300027746-47.fna|Ga0209597_1000080_5	32658	away
GVMAG-M-3300027747-57.fna|Ga0209189_1000007	GVMAG-M-3300027747-57.fna|Ga0209189_1000007_16	31385	32410	endonuclease	GVMAG-M-3300027747-57.fna|Ga0209189_1000007_102	109139	away
GVMAG-M-3300027747-57.fna|Ga0209189_1000007	GVMAG-M-3300027747-57.fna|Ga0209189_1000007_20	34466	34972	endonuclease	GVMAG-M-3300027747-57.fna|Ga0209189_1000007_102	106577	away
GVMAG-M-3300027747-57.fna|Ga0209189_1000007	GVMAG-M-3300027747-57.fna|Ga0209189_1000007_82	112925	113524	endonuclease	GVMAG-M-3300027747-57.fna|Ga0209189_1000007_102	28025	away
GVMAG-M-3300027759-42.fna|Ga0209296_1000025	GVMAG-M-3300027759-42.fna|Ga0209296_1000025_10	10296	10895	endonuclease	GVMAG-M-3300027759-42.fna|Ga0209296_1000025_39	34525	away
GVMAG-M-3300027759-42.fna|Ga0209296_1000025	GVMAG-M-3300027759-42.fna|Ga0209296_1000025_109	120766	121734	endonuclease	GVMAG-M-3300027759-42.fna|Ga0209296_1000025_39	73694	away
GVMAG-M-3300027779-26.fna|Ga0209709_10000132	GVMAG-M-3300027779-26.fna|Ga0209709_10000132_2	261	842	endonuclease	GVMAG-M-3300027779-26.fna|Ga0209709_10000132_25	31449	away
GVMAG-M-3300027793-10.fna|Ga0209972_10000088	GVMAG-M-3300027793-10.fna|Ga0209972_10000088_73	61651	62256	endonuclease	GVMAG-M-3300027793-10.fna|Ga0209972_10000088_23	42620	away
GVMAG-M-3300027793-10.fna|Ga0209972_10000088	GVMAG-M-3300027793-10.fna|Ga0209972_10000088_74	62378	63175	endonuclease	GVMAG-M-3300027793-10.fna|Ga0209972_10000088_23	43347	away
GVMAG-M-3300027793-10.fna|Ga0209972_10000088	GVMAG-M-3300027793-10.fna|Ga0209972_10000088_78	66156	66911	endonuclease	GVMAG-M-3300027793-10.fna|Ga0209972_10000088_23	47125	away
GVMAG-M-3300027804-12.fna|Ga0209358_10004419	GVMAG-M-3300027804-12.fna|Ga0209358_10004419_7	3334	4545	recombinase	GVMAG-M-3300027804-12.fna|Ga0209358_10004419_13	2072	away
GVMAG-M-3300027833-11.fna|Ga0209092_10000013	GVMAG-M-3300027833-11.fna|Ga0209092_10000013_112	109670	110407	resolvase	GVMAG-M-3300027833-11.fna|Ga0209092_10000013_61	56208	away
GVMAG-M-3300027833-11.fna|Ga0209092_10000013	GVMAG-M-3300027833-11.fna|Ga0209092_10000013_127	121780	122328	endonuclease	GVMAG-M-3300027833-11.fna|Ga0209092_10000013_61	68318	away
GVMAG-M-3300027833-11.fna|Ga0209092_10000013	GVMAG-M-3300027833-11.fna|Ga0209092_10000013_90	86108	87052	endonuclease	GVMAG-M-3300027833-11.fna|Ga0209092_10000013_61	32646	away
GVMAG-M-3300027833-29.fna|Ga0209092_10000347	GVMAG-M-3300027833-29.fna|Ga0209092_10000347_30	38897	39211	endonuclease	GVMAG-M-3300027833-29.fna|Ga0209092_10000347_7	25847	away
GVMAG-M-3300027969-2.fna|Ga0209191_1000003	GVMAG-M-3300027969-2.fna|Ga0209191_1000003_134	142601	143206	endonuclease	GVMAG-M-3300027969-2.fna|Ga0209191_1000003_111	23840	away
GVMAG-M-3300027969-2.fna|Ga0209191_1000003	GVMAG-M-3300027969-2.fna|Ga0209191_1000003_147	153967	154593	endonuclease	GVMAG-M-3300027969-2.fna|Ga0209191_1000003_111	35206	away
GVMAG-M-3300027969-2.fna|Ga0209191_1000003	GVMAG-M-3300027969-2.fna|Ga0209191_1000003_181	187516	192648	endonuclease	GVMAG-M-3300027969-2.fna|Ga0209191_1000003_111	68755	away
GVMAG-M-3300027969-2.fna|Ga0209191_1000003	GVMAG-M-3300027969-2.fna|Ga0209191_1000003_200	213933	214667	endonuclease	GVMAG-M-3300027969-2.fna|Ga0209191_1000003_111	95172	away
GVMAG-M-3300027969-2.fna|Ga0209191_1000003	GVMAG-M-3300027969-2.fna|Ga0209191_1000003_237	248981	249967	endonuclease	GVMAG-M-3300027969-2.fna|Ga0209191_1000003_111	130220	away
GVMAG-M-3300027969-2.fna|Ga0209191_1000003	GVMAG-M-3300027969-2.fna|Ga0209191_1000003_90	93002	94453	recombinase	GVMAG-M-3300027969-2.fna|Ga0209191_1000003_111	23739	away
GVMAG-M-3300027969-2.fna|Ga0209191_1000003	GVMAG-M-3300027969-2.fna|Ga0209191_1000003_134	142601	143206	endonuclease	GVMAG-M-3300027969-2.fna|Ga0209191_1000003_124	8766	away
GVMAG-M-3300027969-2.fna|Ga0209191_1000003	GVMAG-M-3300027969-2.fna|Ga0209191_1000003_147	153967	154593	endonuclease	GVMAG-M-3300027969-2.fna|Ga0209191_1000003_124	20132	away
GVMAG-M-3300027969-2.fna|Ga0209191_1000003	GVMAG-M-3300027969-2.fna|Ga0209191_1000003_181	187516	192648	endonuclease	GVMAG-M-3300027969-2.fna|Ga0209191_1000003_124	53681	away
GVMAG-M-3300027969-2.fna|Ga0209191_1000003	GVMAG-M-3300027969-2.fna|Ga0209191_1000003_200	213933	214667	endonuclease	GVMAG-M-3300027969-2.fna|Ga0209191_1000003_124	80098	away
GVMAG-M-3300027969-2.fna|Ga0209191_1000003	GVMAG-M-3300027969-2.fna|Ga0209191_1000003_237	248981	249967	endonuclease	GVMAG-M-3300027969-2.fna|Ga0209191_1000003_124	115146	away
GVMAG-M-3300027969-2.fna|Ga0209191_1000003	GVMAG-M-3300027969-2.fna|Ga0209191_1000003_90	93002	94453	recombinase	GVMAG-M-3300027969-2.fna|Ga0209191_1000003_124	37727	away
GVMAG-M-3300027969-2.fna|Ga0209191_1000003	GVMAG-M-3300027969-2.fna|Ga0209191_1000003_134	142601	143206	endonuclease	GVMAG-M-3300027969-2.fna|Ga0209191_1000003_125	7007	away
GVMAG-M-3300027969-2.fna|Ga0209191_1000003	GVMAG-M-3300027969-2.fna|Ga0209191_1000003_147	153967	154593	endonuclease	GVMAG-M-3300027969-2.fna|Ga0209191_1000003_125	18373	away
GVMAG-M-3300027969-2.fna|Ga0209191_1000003	GVMAG-M-3300027969-2.fna|Ga0209191_1000003_181	187516	192648	endonuclease	GVMAG-M-3300027969-2.fna|Ga0209191_1000003_125	51922	away
GVMAG-M-3300027969-2.fna|Ga0209191_1000003	GVMAG-M-3300027969-2.fna|Ga0209191_1000003_200	213933	214667	endonuclease	GVMAG-M-3300027969-2.fna|Ga0209191_1000003_125	78339	away
GVMAG-M-3300027969-2.fna|Ga0209191_1000003	GVMAG-M-3300027969-2.fna|Ga0209191_1000003_237	248981	249967	endonuclease	GVMAG-M-3300027969-2.fna|Ga0209191_1000003_125	113387	away
GVMAG-M-3300027969-2.fna|Ga0209191_1000003	GVMAG-M-3300027969-2.fna|Ga0209191_1000003_90	93002	94453	recombinase	GVMAG-M-3300027969-2.fna|Ga0209191_1000003_125	39486	away
GVMAG-S-1014582-52.fna|1014582_contig_1	GVMAG-S-1014582-52.fna|1014582_contig_1_188	214435	215328	endonuclease	GVMAG-S-1014582-52.fna|1014582_contig_1_68	147691	away
GVMAG-S-1014582-52.fna|1014582_contig_1	GVMAG-S-1014582-52.fna|1014582_contig_1_251	294470	295747	endonuclease	GVMAG-S-1014582-52.fna|1014582_contig_1_68	227726	away
GVMAG-S-1014582-52.fna|1014582_contig_1	GVMAG-S-1014582-52.fna|1014582_contig_1_341	416486	417796	endonuclease|recombinase	GVMAG-S-1014582-52.fna|1014582_contig_1_68	349742	away
GVMAG-S-1014582-52.fna|1014582_contig_1	GVMAG-S-1014582-52.fna|1014582_contig_1_341	416486	417796	endonuclease|recombinase	GVMAG-S-1014582-52.fna|1014582_contig_1_68	349742	away
GVMAG-S-1014582-52.fna|1014582_contig_1	GVMAG-S-1014582-52.fna|1014582_contig_1_415	500893	502665	endonuclease	GVMAG-S-1014582-52.fna|1014582_contig_1_68	434149	away
GVMAG-S-1035124-57.fna|1035124_contig_4	GVMAG-S-1035124-57.fna|1035124_contig_4_38	39786	40409	endonuclease	GVMAG-S-1035124-57.fna|1035124_contig_4_146	117820	away
GVMAG-S-1035124-57.fna|1035124_contig_4	GVMAG-S-1035124-57.fna|1035124_contig_4_77	76155	76649	endonuclease	GVMAG-S-1035124-57.fna|1035124_contig_4_146	81580	away
GVMAG-S-1035124-57.fna|1035124_contig_9	GVMAG-S-1035124-57.fna|1035124_contig_9_19	20915	21886	endonuclease	GVMAG-S-1035124-57.fna|1035124_contig_9_129	108128	away
GVMAG-S-1035124-57.fna|1035124_contig_9	GVMAG-S-1035124-57.fna|1035124_contig_9_28	31092	32441	recombinase	GVMAG-S-1035124-57.fna|1035124_contig_9_129	97573	away
GVMAG-S-1037377-56.fna|1037377_contig_115	GVMAG-S-1037377-56.fna|1037377_contig_115_14	16931	17629	endonuclease	GVMAG-S-1037377-56.fna|1037377_contig_115_51	39742	away
GVMAG-S-1037377-56.fna|1037377_contig_115	GVMAG-S-1037377-56.fna|1037377_contig_115_45	51201	52262	recombinase	GVMAG-S-1037377-56.fna|1037377_contig_115_51	5109	away
GVMAG-S-1039698-54.fna|1039698_contig_17	GVMAG-S-1039698-54.fna|1039698_contig_17_1	155	1186	endonuclease|transposase	GVMAG-S-1039698-54.fna|1039698_contig_17_75	59133	away
GVMAG-S-1039698-54.fna|1039698_contig_17	GVMAG-S-1039698-54.fna|1039698_contig_17_1	155	1186	endonuclease|transposase	GVMAG-S-1039698-54.fna|1039698_contig_17_75	59133	away
GVMAG-S-1039698-54.fna|1039698_contig_17	GVMAG-S-1039698-54.fna|1039698_contig_17_128	131694	132269	endonuclease	GVMAG-S-1039698-54.fna|1039698_contig_17_75	70875	away
GVMAG-S-1039698-54.fna|1039698_contig_17	GVMAG-S-1039698-54.fna|1039698_contig_17_22	17399	18124	endonuclease	GVMAG-S-1039698-54.fna|1039698_contig_17_75	42195	away
GVMAG-S-1039698-54.fna|1039698_contig_17	GVMAG-S-1039698-54.fna|1039698_contig_17_97	104203	105132	endonuclease	GVMAG-S-1039698-54.fna|1039698_contig_17_75	43384	away
GVMAG-S-1039698-54.fna|1039698_contig_17	IS630	153	1328	IS	GVMAG-S-1039698-54.fna|1039698_contig_17_75	58991	away
GVMAG-S-1040241-154.fna|1040241_contig_1	GVMAG-S-1040241-154.fna|1040241_contig_1_139	151166	152263	recombinase	GVMAG-S-1040241-154.fna|1040241_contig_1_72	83380	away
GVMAG-S-1040241-154.fna|1040241_contig_1	GVMAG-S-1040241-154.fna|1040241_contig_1_145	159319	160047	endonuclease	GVMAG-S-1040241-154.fna|1040241_contig_1_72	91533	away
GVMAG-S-1040241-154.fna|1040241_contig_1	GVMAG-S-1040241-154.fna|1040241_contig_1_17	17575	18588	endonuclease|transposase	GVMAG-S-1040241-154.fna|1040241_contig_1_72	47504	away
GVMAG-S-1040241-154.fna|1040241_contig_1	GVMAG-S-1040241-154.fna|1040241_contig_1_17	17575	18588	endonuclease|transposase	GVMAG-S-1040241-154.fna|1040241_contig_1_72	47504	away
GVMAG-S-1040241-154.fna|1040241_contig_1	GVMAG-S-1040241-154.fna|1040241_contig_1_186	200393	201052	endonuclease	GVMAG-S-1040241-154.fna|1040241_contig_1_72	132607	away
GVMAG-S-1040241-154.fna|1040241_contig_1	GVMAG-S-1040241-154.fna|1040241_contig_1_264	251177	252217	endonuclease	GVMAG-S-1040241-154.fna|1040241_contig_1_72	183391	away
GVMAG-S-1040241-154.fna|1040241_contig_1	GVMAG-S-1040241-154.fna|1040241_contig_1_298	303009	303959	endonuclease	GVMAG-S-1040241-154.fna|1040241_contig_1_72	235223	away
GVMAG-S-1040241-154.fna|1040241_contig_1	GVMAG-S-1040241-154.fna|1040241_contig_1_326	322113	322952	endonuclease	GVMAG-S-1040241-154.fna|1040241_contig_1_72	254327	away
GVMAG-S-1040241-154.fna|1040241_contig_1	GVMAG-S-1040241-154.fna|1040241_contig_1_45	46421	47137	endonuclease	GVMAG-S-1040241-154.fna|1040241_contig_1_72	18955	away
GVMAG-S-1040241-154.fna|1040241_contig_1	GVMAG-S-1040241-154.fna|1040241_contig_1_7	8517	9302	resolvase	GVMAG-S-1040241-154.fna|1040241_contig_1_72	56790	away
GVMAG-S-1040241-154.fna|1040241_contig_1	IS630	17526	18652	IS	GVMAG-S-1040241-154.fna|1040241_contig_1_72	47440	away
