Contig	Element	Start	End	MG.type	ARGorf	ARG-MGE.distance	ARG-MGE.relation
GCA_001505955.1	GCA_001505955.1_54	30166	31053	endonuclease	GCA_001505955.1_247	114549	away
GCA_001505955.1	GCA_001505955.1_57	31707	33389	endonuclease	GCA_001505955.1_247	112213	away
GCA_001505955.1	GCA_001505955.1_59	33636	34655	endonuclease	GCA_001505955.1_247	110947	away
GCA_001505955.1	GCA_001505955.1_6	4821	5579	endonuclease	GCA_001505955.1_247	140023	away
GCA_001505955.1	GCA_001505955.1_77	39288	39761	endonuclease	GCA_001505955.1_247	105841	away
GCA_001505955.1	GCA_001505955.1_96	47698	48462	endonuclease	GCA_001505955.1_247	97140	away
GCA_001550705.1	GCA_001550705.1_159	104319	105440	transposase	GCA_001550705.1_75	45638	away
GCA_001550705.1	GCA_001550705.1_175	116896	117297	transposase	GCA_001550705.1_75	58215	away
GCA_001550705.1	GCA_001550705.1_58	49481	51508	integrase	GCA_001550705.1_75	6667	away
GCA_001550705.1	GCA_001550705.1_115	84240	84749	endonuclease	GCA_001550705.1_75	25559	away
GCA_001550705.1	GCA_001550705.1_159	104319	105440	transposase	GCA_001550705.1_75	45638	away
GCA_001550705.1	GCA_001550705.1_161	106015	107016	integrase	GCA_001550705.1_75	47334	away
GCA_001550705.1	GCA_001550705.1_163	108440	109465	integrase|recombinase	GCA_001550705.1_75	49759	away
GCA_001550705.1	GCA_001550705.1_163	108440	109465	integrase|recombinase	GCA_001550705.1_75	49759	away
GCA_001550705.1	GCA_001550705.1_171	113099	114274	transposase	GCA_001550705.1_75	54418	away
GCA_001550705.1	GCA_001550705.1_174	115424	116881	transposase	GCA_001550705.1_75	56743	away
GCA_001550705.1	GCA_001550705.1_175	116896	117297	transposase	GCA_001550705.1_75	58215	away
GCA_001550705.1	GCA_001550705.1_29	24114	25115	integrase	GCA_001550705.1_75	33060	away
GCA_001550705.1	GCA_001550705.1_36	27350	28873	endonuclease	GCA_001550705.1_75	29302	away
GCA_001550705.1	GCA_001550705.1_58	49481	51508	recombinase|resolvase	GCA_001550705.1_75	6667	away
GCA_001550705.1	GCA_001550705.1_58	49481	51508	recombinase|resolvase	GCA_001550705.1_75	6667	away
GCA_001550705.1	IS200/IS605	104319	105440	IS	GCA_001550705.1_75	45638	away
GCA_001550705.1	IS200/IS605	112743	114274	IS	GCA_001550705.1_75	54062	away
GCA_001550705.1	IS200/IS605	115424	117297	IS	GCA_001550705.1_75	56743	away
GCA_001550745.1	GCA_001550745.1_136	80938	81624	resolvase	GCA_001550745.1_199	34317	away
GCA_001550745.1	GCA_001550745.1_136	80938	81624	resolvase	GCA_001550745.1_199	34317	away
GCA_001550745.1	GCA_001550745.1_201	117343	118218	endonuclease	GCA_001550745.1_199	911	away
GCA_001550745.1	GCA_001550745.1_29	14093	15133	endonuclease	GCA_001550745.1_199	100808	away
GCA_001550745.1	GCA_001550745.1_58	32007	32396	endonuclease	GCA_001550745.1_199	83545	away
GCA_001743735.1	GCA_001743735.1_119	84898	86787	endonuclease	GCA_001743735.1_51	66256	away
GCA_001743735.1	GCA_001743735.1_128	90915	91478	resolvase	GCA_001743735.1_51	72273	away
GCA_001743735.1	GCA_001743735.1_15	6333	6731	endonuclease	GCA_001743735.1_51	11411	away
GCA_001743735.1	GCA_001743735.1_153	104491	105057	endonuclease	GCA_001743735.1_51	85849	away
GCA_001743735.1	GCA_001743735.1_195	122819	123538	endonuclease	GCA_001743735.1_51	104177	away
GCA_001744335.2	GCA_001744335.2_206	183039	183770	endonuclease	GCA_001744335.2_59	123340	away
GCA_001744355.1	GCA_001744355.1_123	85170	87059	endonuclease	GCA_001744355.1_54	66296	away
GCA_001744355.1	GCA_001744355.1_132	91202	91765	resolvase	GCA_001744355.1_54	72328	away
GCA_001744355.1	GCA_001744355.1_157	104783	105349	endonuclease	GCA_001744355.1_54	85909	away
GCA_001744415.1	GCA_001744415.1_159	108761	109963	recombinase	GCA_001744415.1_41	94653	away
GCA_001744415.1	GCA_001744415.1_106	75619	76554	endonuclease	GCA_001744415.1_41	61511	away
GCA_001744415.1	GCA_001744415.1_121	88362	88913	resolvase	GCA_001744415.1_41	74254	away
GCA_001744415.1	GCA_001744415.1_164	111419	111832	endonuclease	GCA_001744415.1_41	97311	away
GCA_001744415.1	GCA_001744415.1_183	122400	122942	transposase	GCA_001744415.1_41	108292	away
GCA_001744415.1	GCA_001744415.1_184	122973	123149	transposase	GCA_001744415.1_41	108865	away
GCA_001744415.1	GCA_001744415.1_185	123161	123409	transposase	GCA_001744415.1_41	109053	away
GCA_001744415.1	GCA_001744415.1_186	123411	123680	transposase	GCA_001744415.1_41	109303	away
GCA_001744415.1	GCA_001744415.1_187	123754	124089	transposase	GCA_001744415.1_41	109646	away
GCA_001744415.1	GCA_001744415.1_214	136424	136930	endonuclease	GCA_001744415.1_41	122316	away
GCA_001744415.1	GCA_001744415.1_217	139426	139935	endonuclease	GCA_001744415.1_41	125318	away
GCA_001744415.1	GCA_001744415.1_218	140009	140239	endonuclease	GCA_001744415.1_41	125901	away
GCA_001744435.1	GCA_001744435.1_128	91431	91994	resolvase	GCA_001744435.1_49	73504	away
GCA_001744435.1	GCA_001744435.1_153	105240	105926	endonuclease	GCA_001744435.1_49	87313	away
GCA_001744435.1	GCA_001744435.1_64	25077	25787	endonuclease	GCA_001744435.1_49	7150	away
GCA_001744555.1	GCA_001744555.1_18	12988	13473	endonuclease	GCA_001744555.1_63	27824	away
GCA_001744555.1	GCA_001744555.1_193	106873	107340	endonuclease	GCA_001744555.1_63	64995	away
GCA_001744555.1	GCA_001744555.1_245	154986	155504	endonuclease	GCA_001744555.1_63	113108	away
GCA_001744555.1	GCA_001744555.1_51	33159	34094	resolvase	GCA_001744555.1_63	7203	away
GCA_001744555.1	GCA_001744555.1_55	35514	36533	endonuclease	GCA_001744555.1_63	4764	away
GCA_001744555.1	GCA_001744555.1_57	36776	38479	endonuclease	GCA_001744555.1_63	2818	away
GCA_001744555.1	GCA_001744555.1_67	46528	46935	endonuclease	GCA_001744555.1_63	4650	away
GCA_001744615.1	GCA_001744615.1_128	91095	91658	resolvase	GCA_001744615.1_49	72769	away
GCA_001744615.1	GCA_001744615.1_170	111963	113210	recombinase	GCA_001744615.1_49	93637	away
GCA_001744955.1	GCA_001744955.1_205	178688	179449	endonuclease	GCA_001744955.1_59	119830	away
GCA_001745055.1	GCA_001745055.1_174	113315	114562	recombinase	GCA_001745055.1_52	94150	away
GCA_001745055.1	GCA_001745055.1_13	6650	7048	endonuclease	GCA_001745055.1_52	11617	away
GCA_001745055.1	GCA_001745055.1_130	92343	92906	resolvase	GCA_001745055.1_52	73178	away
GCA_001745055.1	GCA_001745055.1_197	123775	124494	endonuclease	GCA_001745055.1_52	104610	away
GCA_001745075.1	GCA_001745075.1_129	91969	92532	resolvase	GCA_001745075.1_51	72946	away
GCA_001745075.1	GCA_001745075.1_13	6184	6582	endonuclease	GCA_001745075.1_51	11941	away
GCA_001745075.1	GCA_001745075.1_154	105556	106122	endonuclease	GCA_001745075.1_51	86533	away
GCA_001745735.1	GCA_001745735.1_128	90948	91511	resolvase	GCA_001745735.1_51	72411	away
GCA_001745735.1	GCA_001745735.1_14	5977	6372	endonuclease	GCA_001745735.1_51	11665	away
GCA_001745735.1	GCA_001745735.1_153	104791	105477	endonuclease	GCA_001745735.1_51	86254	away
GCA_002604625.1	GCA_002604625.1_180	111487	112686	recombinase	GCA_002604625.1_46	94108	away
GCA_002604625.1	GCA_002604625.1_119	82370	84268	endonuclease	GCA_002604625.1_46	64991	away
GCA_002604625.1	GCA_002604625.1_129	88547	89110	resolvase	GCA_002604625.1_46	71168	away
GCA_002604625.1	GCA_002604625.1_185	114086	114388	endonuclease	GCA_002604625.1_46	96707	away
GCA_002604625.1	GCA_002604625.1_226	134528	135082	endonuclease	GCA_002604625.1_46	117149	away
GCA_002604625.1	GCA_002604625.1_75	32912	33412	endonuclease	GCA_002604625.1_46	15533	away
GCA_002606525.1	GCA_002606525.1_49	40969	42027	integrase	GCA_002606525.1_1	38735	away
GCA_002606525.1	GCA_002606525.1_32	29849	31564	endonuclease	GCA_002606525.1_1	27615	away
GCA_002606525.1	GCA_002606525.1_36	32747	33058	endonuclease	GCA_002606525.1_1	30513	away
GCA_002606525.1	GCA_002606525.1_4	4610	5515	integrase	GCA_002606525.1_1	2376	away
GCA_002606525.1	GCA_002606525.1_49	40969	42027	integrase	GCA_002606525.1_1	38735	away
GCA_002606525.1	GCA_002606525.1_49	40969	42027	integrase	GCA_002606525.1_2	37424	away
GCA_002606525.1	GCA_002606525.1_32	29849	31564	endonuclease	GCA_002606525.1_2	26304	away
GCA_002606525.1	GCA_002606525.1_36	32747	33058	endonuclease	GCA_002606525.1_2	29202	away
GCA_002606525.1	GCA_002606525.1_4	4610	5515	integrase	GCA_002606525.1_2	1065	away
GCA_002606525.1	GCA_002606525.1_49	40969	42027	integrase	GCA_002606525.1_2	37424	away
GCA_002609265.1	GCA_002609265.1_204	119212	119670	endonuclease	GCA_002609265.1_309	107645	away
GCA_002609265.1	GCA_002609265.1_241	169918	170949	endonuclease	GCA_002609265.1_309	56366	away
GCA_002609265.1	GCA_002609265.1_242	170962	173103	endonuclease	GCA_002609265.1_309	54212	away
GCA_002609265.1	GCA_002609265.1_244	173868	174344	endonuclease	GCA_002609265.1_309	52971	away
GCA_002609265.1	GCA_002609265.1_268	195646	196632	resolvase	GCA_002609265.1_309	30683	away
GCA_002609265.1	GCA_002609265.1_296	217568	218269	endonuclease	GCA_002609265.1_309	9046	away
GCA_002609265.1	GCA_002609265.1_415	290851	291255	endonuclease	GCA_002609265.1_309	63018	away
GCA_002609265.1	GCA_002609265.1_511	334631	335134	endonuclease	GCA_002609265.1_309	106798	away
GCA_002609265.1	GCA_002609265.1_520	340294	340860	endonuclease	GCA_002609265.1_309	112461	away
GCA_002609465.1	GCA_002609465.1_6	3272	4000	endonuclease	GCA_002609465.1_248	142178	away
GCA_002609465.1	GCA_002609465.1_61	62700	64592	endonuclease	GCA_002609465.1_248	81586	away
GCA_002609465.1	GCA_002609465.1_95	82811	83497	endonuclease	GCA_002609465.1_248	62681	away
GCA_002609765.1	GCA_002609765.1_11	5459	5911	endonuclease	GCA_002609765.1_242	180226	away
GCA_002609765.1	GCA_002609765.1_64	74642	75160	endonuclease	GCA_002609765.1_242	110977	away
GCA_002609765.1	GCA_002609765.1_90	94344	95297	endonuclease	GCA_002609765.1_242	90840	away
GCA_002618405.1	GCA_002618405.1_122	100498	101709	recombinase	GCA_002618405.1_30	84529	away
GCA_002618405.1	GCA_002618405.1_104	86830	87384	endonuclease	GCA_002618405.1_30	70861	away
GCA_002618405.1	GCA_002618405.1_122	100498	101709	recombinase	GCA_002618405.1_30	84529	away
GCA_002618405.1	GCA_002618405.1_97	81473	83371	endonuclease	GCA_002618405.1_30	65504	away
GCA_002623565.1	GCA_002623565.1_162	110998	112200	recombinase	GCA_002623565.1_41	94739	away
GCA_002623565.1	GCA_002623565.1_104	76715	77647	endonuclease	GCA_002623565.1_41	60456	away
GCA_002623565.1	GCA_002623565.1_112	83960	85849	endonuclease	GCA_002623565.1_41	67701	away
GCA_002623565.1	GCA_002623565.1_120	89682	90224	resolvase	GCA_002623565.1_41	73423	away
GCA_002623565.1	GCA_002623565.1_211	135449	135994	endonuclease	GCA_002623565.1_41	119190	away
GCA_002624965.1	GCA_002624965.1_209	154979	155542	endonuclease	GCA_002624965.1_2	153828	away
GCA_002624965.1	GCA_002624965.1_316	236551	236997	endonuclease	GCA_002624965.1_2	235400	away
GCA_002625005.1	GCA_002625005.1_143	135829	136401	resolvase	GCA_002625005.1_1	135343	away
GCA_002629065.1	GCA_002629065.1_184	163750	164544	endonuclease	GCA_002629065.1_114	39845	away
GCA_002629065.1	GCA_002629065.1_89	95998	96624	resolvase	GCA_002629065.1_114	26703	away
GCA_002743635.1	GCA_002743635.1_171	75555	76025	endonuclease	GCA_002743635.1_351	130225	away
GCA_002743635.1	GCA_002743635.1_234	131701	132636	resolvase	GCA_002743635.1_351	73614	away
GCA_002743635.1	GCA_002743635.1_237	140562	141464	endonuclease	GCA_002743635.1_351	64786	away
GCA_002743635.1	GCA_002743635.1_251	151597	152628	endonuclease	GCA_002743635.1_351	53622	away
GCA_002743635.1	GCA_002743635.1_253	152879	155209	endonuclease	GCA_002743635.1_351	51041	away
GCA_002743635.1	GCA_002743635.1_345	204031	205011	endonuclease	GCA_002743635.1_351	1239	away
GCA_002743635.1	GCA_002743635.1_360	210838	211203	endonuclease	GCA_002743635.1_351	4043	away
GCA_002757135.1	GCA_002757135.1_202	113429	113884	endonuclease	GCA_002757135.1_258	56823	away
GCA_002757135.1	GCA_002757135.1_246	157479	158015	endonuclease	GCA_002757135.1_258	12692	away
GCA_002757135.1	GCA_002757135.1_253	167503	168435	resolvase	GCA_002757135.1_258	2272	away
GCA_002757135.1	GCA_002757135.1_332	216143	216727	endonuclease	GCA_002757135.1_258	44891	away
GCA_002757135.1	GCA_002757135.1_375	240309	241010	endonuclease	GCA_002757135.1_258	69057	away
GCA_002757135.1	GCA_002757135.1_386	248502	249008	endonuclease	GCA_002757135.1_258	77250	away
GCA_002757135.1	GCA_002757135.1_86	38679	39101	endonuclease	GCA_002757135.1_258	131606	away
GCA_002955325.1	GCA_002955325.1_64	65809	67374	recombinase	GCA_002955325.1_38	25047	away
GCA_002955325.1	GCA_002955325.1_66	67811	69355	recombinase	GCA_002955325.1_38	27049	away
GCA_002955325.1	GCA_002955325.1_77	85942	87720	recombinase	GCA_002955325.1_38	45180	away
GCA_002955325.1	GCA_002955325.1_11	14773	15981	integrase	GCA_002955325.1_38	24287	away
GCA_002955325.1	GCA_002955325.1_64	65809	67374	integrase	GCA_002955325.1_38	25047	away
GCA_002955325.1	GCA_002955325.1_66	67811	69355	integrase	GCA_002955325.1_38	27049	away
GCA_002955325.1	GCA_002955325.1_77	85942	87720	integrase	GCA_002955325.1_38	45180	away
GCA_002955325.1	GCA_002955325.1_10	14238	14807	resolvase	GCA_002955325.1_38	25461	away
GCA_002955325.1	GCA_002955325.1_11	14773	15981	recombinase	GCA_002955325.1_38	24287	away
GCA_002955325.1	GCA_002955325.1_14	18499	20211	endonuclease	GCA_002955325.1_38	20057	away
GCA_002955325.1	GCA_002955325.1_22	26849	27457	endonuclease	GCA_002955325.1_38	12811	away
GCA_002955325.1	GCA_002955325.1_28	32317	32742	endonuclease	GCA_002955325.1_38	7526	away
GCA_002955325.1	GCA_002955325.1_31	34597	35205	endonuclease	GCA_002955325.1_38	5063	away
GCA_002955325.1	GCA_002955325.1_37	38594	40159	endonuclease	GCA_002955325.1_38	109	away
GCA_002955325.1	GCA_002955325.1_64	65809	67374	recombinase|resolvase	GCA_002955325.1_38	25047	away
GCA_002955325.1	GCA_002955325.1_64	65809	67374	recombinase|resolvase	GCA_002955325.1_38	25047	away
GCA_002955325.1	GCA_002955325.1_66	67811	69355	recombinase|resolvase	GCA_002955325.1_38	27049	away
GCA_002955325.1	GCA_002955325.1_66	67811	69355	recombinase|resolvase	GCA_002955325.1_38	27049	away
GCA_002955325.1	GCA_002955325.1_75	80917	83913	endonuclease	GCA_002955325.1_38	40155	away
GCA_002955325.1	GCA_002955325.1_77	85942	87720	recombinase|resolvase	GCA_002955325.1_38	45180	away
GCA_002955325.1	GCA_002955325.1_77	85942	87720	recombinase|resolvase	GCA_002955325.1_38	45180	away
GCA_002955325.1	GCA_002955325.1_8	9213	12209	endonuclease	GCA_002955325.1_38	28059	away
GCA_002955325.1	GCA_002955325.1_64	65809	67374	recombinase	GCA_002955325.1_56	5520	away
GCA_002955325.1	GCA_002955325.1_66	67811	69355	recombinase	GCA_002955325.1_56	7522	away
GCA_002955325.1	GCA_002955325.1_77	85942	87720	recombinase	GCA_002955325.1_56	25653	away
GCA_002955325.1	GCA_002955325.1_11	14773	15981	integrase	GCA_002955325.1_56	42389	away
GCA_002955325.1	GCA_002955325.1_64	65809	67374	integrase	GCA_002955325.1_56	5520	away
GCA_002955325.1	GCA_002955325.1_66	67811	69355	integrase	GCA_002955325.1_56	7522	away
GCA_002955325.1	GCA_002955325.1_77	85942	87720	integrase	GCA_002955325.1_56	25653	away
GCA_002955325.1	GCA_002955325.1_10	14238	14807	resolvase	GCA_002955325.1_56	43563	away
GCA_002955325.1	GCA_002955325.1_11	14773	15981	recombinase	GCA_002955325.1_56	42389	away
GCA_002955325.1	GCA_002955325.1_14	18499	20211	endonuclease	GCA_002955325.1_56	38159	away
GCA_002955325.1	GCA_002955325.1_22	26849	27457	endonuclease	GCA_002955325.1_56	30913	away
GCA_002955325.1	GCA_002955325.1_28	32317	32742	endonuclease	GCA_002955325.1_56	25628	away
GCA_002955325.1	GCA_002955325.1_31	34597	35205	endonuclease	GCA_002955325.1_56	23165	away
GCA_002955325.1	GCA_002955325.1_37	38594	40159	endonuclease	GCA_002955325.1_56	18211	away
GCA_002955325.1	GCA_002955325.1_64	65809	67374	recombinase|resolvase	GCA_002955325.1_56	5520	away
GCA_002955325.1	GCA_002955325.1_64	65809	67374	recombinase|resolvase	GCA_002955325.1_56	5520	away
GCA_002955325.1	GCA_002955325.1_66	67811	69355	recombinase|resolvase	GCA_002955325.1_56	7522	away
GCA_002955325.1	GCA_002955325.1_66	67811	69355	recombinase|resolvase	GCA_002955325.1_56	7522	away
GCA_002955325.1	GCA_002955325.1_75	80917	83913	endonuclease	GCA_002955325.1_56	20628	away
GCA_002955325.1	GCA_002955325.1_77	85942	87720	recombinase|resolvase	GCA_002955325.1_56	25653	away
GCA_002955325.1	GCA_002955325.1_77	85942	87720	recombinase|resolvase	GCA_002955325.1_56	25653	away
GCA_002955325.1	GCA_002955325.1_8	9213	12209	endonuclease	GCA_002955325.1_56	46161	away
GCA_002955325.1	GCA_002955325.1_64	65809	67374	recombinase	GCA_002955325.1_67	2348	away
GCA_002955325.1	GCA_002955325.1_66	67811	69355	recombinase	GCA_002955325.1_67	367	away
GCA_002955325.1	GCA_002955325.1_77	85942	87720	recombinase	GCA_002955325.1_67	14985	away
GCA_002955325.1	GCA_002955325.1_11	14773	15981	integrase	GCA_002955325.1_67	53741	away
GCA_002955325.1	GCA_002955325.1_64	65809	67374	integrase	GCA_002955325.1_67	2348	away
GCA_002955325.1	GCA_002955325.1_66	67811	69355	integrase	GCA_002955325.1_67	367	away
GCA_002955325.1	GCA_002955325.1_77	85942	87720	integrase	GCA_002955325.1_67	14985	away
GCA_002955325.1	GCA_002955325.1_10	14238	14807	resolvase	GCA_002955325.1_67	54915	away
GCA_002955325.1	GCA_002955325.1_11	14773	15981	recombinase	GCA_002955325.1_67	53741	away
GCA_002955325.1	GCA_002955325.1_14	18499	20211	endonuclease	GCA_002955325.1_67	49511	away
GCA_002955325.1	GCA_002955325.1_22	26849	27457	endonuclease	GCA_002955325.1_67	42265	away
GCA_002955325.1	GCA_002955325.1_28	32317	32742	endonuclease	GCA_002955325.1_67	36980	away
GCA_002955325.1	GCA_002955325.1_31	34597	35205	endonuclease	GCA_002955325.1_67	34517	away
GCA_002955325.1	GCA_002955325.1_37	38594	40159	endonuclease	GCA_002955325.1_67	29563	away
GCA_002955325.1	GCA_002955325.1_64	65809	67374	recombinase|resolvase	GCA_002955325.1_67	2348	away
GCA_002955325.1	GCA_002955325.1_64	65809	67374	recombinase|resolvase	GCA_002955325.1_67	2348	away
GCA_002955325.1	GCA_002955325.1_66	67811	69355	recombinase|resolvase	GCA_002955325.1_67	367	away
GCA_002955325.1	GCA_002955325.1_66	67811	69355	recombinase|resolvase	GCA_002955325.1_67	367	away
GCA_002955325.1	GCA_002955325.1_75	80917	83913	endonuclease	GCA_002955325.1_67	9960	away
GCA_002955325.1	GCA_002955325.1_77	85942	87720	recombinase|resolvase	GCA_002955325.1_67	14985	away
GCA_002955325.1	GCA_002955325.1_77	85942	87720	recombinase|resolvase	GCA_002955325.1_67	14985	away
GCA_002955325.1	GCA_002955325.1_8	9213	12209	endonuclease	GCA_002955325.1_67	57513	away
GCA_002955325.1	GCA_002955325.1_64	65809	67374	recombinase	GCA_002955325.1_68	3704	away
GCA_002955325.1	GCA_002955325.1_66	67811	69355	recombinase	GCA_002955325.1_68	1723	away
GCA_002955325.1	GCA_002955325.1_77	85942	87720	recombinase	GCA_002955325.1_68	13401	away
GCA_002955325.1	GCA_002955325.1_11	14773	15981	integrase	GCA_002955325.1_68	55097	away
GCA_002955325.1	GCA_002955325.1_64	65809	67374	integrase	GCA_002955325.1_68	3704	away
GCA_002955325.1	GCA_002955325.1_66	67811	69355	integrase	GCA_002955325.1_68	1723	away
GCA_002955325.1	GCA_002955325.1_77	85942	87720	integrase	GCA_002955325.1_68	13401	away
GCA_002955325.1	GCA_002955325.1_10	14238	14807	resolvase	GCA_002955325.1_68	56271	away
GCA_002955325.1	GCA_002955325.1_11	14773	15981	recombinase	GCA_002955325.1_68	55097	away
GCA_002955325.1	GCA_002955325.1_14	18499	20211	endonuclease	GCA_002955325.1_68	50867	away
GCA_002955325.1	GCA_002955325.1_22	26849	27457	endonuclease	GCA_002955325.1_68	43621	away
GCA_002955325.1	GCA_002955325.1_28	32317	32742	endonuclease	GCA_002955325.1_68	38336	away
GCA_002955325.1	GCA_002955325.1_31	34597	35205	endonuclease	GCA_002955325.1_68	35873	away
GCA_002955325.1	GCA_002955325.1_37	38594	40159	endonuclease	GCA_002955325.1_68	30919	away
GCA_002955325.1	GCA_002955325.1_64	65809	67374	recombinase|resolvase	GCA_002955325.1_68	3704	away
GCA_002955325.1	GCA_002955325.1_64	65809	67374	recombinase|resolvase	GCA_002955325.1_68	3704	away
GCA_002955325.1	GCA_002955325.1_66	67811	69355	recombinase|resolvase	GCA_002955325.1_68	1723	away
GCA_002955325.1	GCA_002955325.1_66	67811	69355	recombinase|resolvase	GCA_002955325.1_68	1723	away
GCA_002955325.1	GCA_002955325.1_75	80917	83913	endonuclease	GCA_002955325.1_68	8376	away
GCA_002955325.1	GCA_002955325.1_77	85942	87720	recombinase|resolvase	GCA_002955325.1_68	13401	away
GCA_002955325.1	GCA_002955325.1_77	85942	87720	recombinase|resolvase	GCA_002955325.1_68	13401	away
GCA_002955325.1	GCA_002955325.1_8	9213	12209	endonuclease	GCA_002955325.1_68	58869	away
GCA_002957755.1	GCA_002957755.1_204	167174	167686	endonuclease	GCA_002957755.1_125	73889	away
GCA_002957755.1	GCA_002957755.1_234	191954	192766	endonuclease	GCA_002957755.1_125	98669	away
GCA_002957755.1	GCA_002957755.1_62	52807	53397	endonuclease	GCA_002957755.1_125	38275	away
GCA_002957755.1	GCA_002957755.1_91	71101	71937	endonuclease	GCA_002957755.1_125	19735	away
GCA_002957915.1	GCA_002957915.1_3	944	2563	endonuclease	GCA_002957915.1_54	34624	away
GCA_002957915.1	GCA_002957915.1_35	26219	26551	endonuclease	GCA_002957915.1_54	10636	away
GCA_002957915.1	GCA_002957915.1_49	35363	35758	endonuclease	GCA_002957915.1_54	1429	away
GCA_002957915.1	GCA_002957915.1_65	41256	41531	endonuclease	GCA_002957915.1_54	3485	away
GCA_002990895.1	GCA_002990895.1_167	113340	114536	recombinase	GCA_002990895.1_67	87701	away
GCA_002990895.1	GCA_002990895.1_136	92428	94329	endonuclease	GCA_002990895.1_67	66789	away
GCA_002990895.1	GCA_002990895.1_143	97806	98360	endonuclease	GCA_002990895.1_67	72167	away
GCA_002990895.1	GCA_002990895.1_218	138130	138678	endonuclease	GCA_002990895.1_67	112491	away
GCA_003034755.1	GCA_003034755.1_31	22465	22809	endonuclease	GCA_003034755.1_60	14708	away
GCA_003034755.1	GCA_003034755.1_38	26093	26419	endonuclease	GCA_003034755.1_60	11098	away
GCA_003034755.1	GCA_003034755.1_4	944	2572	endonuclease	GCA_003034755.1_60	34945	away
GCA_003034755.1	GCA_003034755.1_54	35393	35785	endonuclease	GCA_003034755.1_60	1732	away
GCA_003034755.1	GCA_003034755.1_73	42192	42467	endonuclease	GCA_003034755.1_60	4100	away
GCA_003093935.2	GCA_003093935.2_116	54866	55330	endonuclease	GCA_003093935.2_264	97236	away
GCA_003093935.2	GCA_003093935.2_120	56742	57146	endonuclease	GCA_003093935.2_264	95420	away
GCA_003093935.2	GCA_003093935.2_143	67544	67987	endonuclease	GCA_003093935.2_264	84579	away
GCA_003093935.2	GCA_003093935.2_157	74533	75207	endonuclease	GCA_003093935.2_264	77359	away
GCA_003093935.2	GCA_003093935.2_159	76037	76486	endonuclease	GCA_003093935.2_264	76080	away
GCA_003093935.2	GCA_003093935.2_22	11895	12584	endonuclease	GCA_003093935.2_264	139982	away
GCA_003093935.2	GCA_003093935.2_255	145707	146123	endonuclease	GCA_003093935.2_264	6443	away
GCA_003093935.2	GCA_003093935.2_277	157425	158345	resolvase	GCA_003093935.2_264	4317	away
GCA_003093935.2	GCA_003093935.2_306	174172	174783	endonuclease	GCA_003093935.2_264	21064	away
GCA_003093935.2	GCA_003093935.2_47	27535	29217	endonuclease	GCA_003093935.2_264	123349	away
GCA_003093935.2	GCA_003093935.2_48	29214	30233	endonuclease	GCA_003093935.2_264	122333	away
GCA_003093935.2	GCA_003093935.2_68	37715	38188	endonuclease	GCA_003093935.2_264	114378	away
GCA_003183805.1	GCA_003183805.1_228	197849	198568	endonuclease	GCA_003183805.1_108	120665	away
GCA_003226635.1	GCA_003226635.1_101	65314	65781	endonuclease	GCA_003226635.1_23	50394	away
GCA_003226635.1	GCA_003226635.1_110	70519	70968	endonuclease	GCA_003226635.1_23	55599	away
GCA_003226635.1	GCA_003226635.1_14	6706	7119	endonuclease	GCA_003226635.1_23	7235	away
GCA_003226635.1	GCA_003226635.1_163	126751	127677	resolvase	GCA_003226635.1_23	111831	away
GCA_003226635.1	GCA_003226635.1_175	132735	133205	endonuclease|recombinase	GCA_003226635.1_23	117815	away
GCA_003226635.1	GCA_003226635.1_175	132735	133205	endonuclease|recombinase	GCA_003226635.1_23	117815	away
GCA_003226635.1	GCA_003226635.1_90	58372	60051	endonuclease	GCA_003226635.1_23	43452	away
GCA_003226635.1	GCA_003226635.1_91	60051	61055	endonuclease	GCA_003226635.1_23	45131	away
GCA_003226635.1	GCA_003226635.1_98	64453	64890	endonuclease	GCA_003226635.1_23	49533	away
GCA_003443095.1	GCA_003443095.1_126	105036	106253	recombinase	GCA_003443095.1_33	90344	away
GCA_003443095.1	GCA_003443095.1_97	81681	83615	endonuclease	GCA_003443095.1_33	66989	away
GCA_003443155.1	GCA_003443155.1_127	104394	105617	recombinase	GCA_003443155.1_33	89307	away
GCA_003443155.1	GCA_003443155.1_100	82228	84162	endonuclease	GCA_003443155.1_33	67141	away
GCA_003443155.1	GCA_003443155.1_127	104394	105617	recombinase	GCA_003443155.1_33	89307	away
GCA_003443155.1	GCA_003443155.1_184	133732	134241	endonuclease	GCA_003443155.1_33	118645	away
GCA_003443155.1	GCA_003443155.1_57	30839	31354	endonuclease	GCA_003443155.1_33	15752	away
GCA_003555485.1	GCA_003555485.1_1	1482	1910	endonuclease	GCA_003555485.1_24	15121	away
GCA_003555485.1	GCA_003555485.1_101	57353	57919	endonuclease	GCA_003555485.1_24	39834	away
GCA_003555485.1	GCA_003555485.1_104	59525	60091	endonuclease	GCA_003555485.1_24	42006	away
GCA_003555485.1	GCA_003555485.1_154	85595	86824	recombinase	GCA_003555485.1_24	68076	away
GCA_003555485.1	GCA_003555485.1_174	101081	101602	endonuclease	GCA_003555485.1_24	83562	away
GCA_003555485.1	GCA_003555485.1_184	105885	106487	endonuclease	GCA_003555485.1_24	88366	away
GCA_003555485.1	GCA_003555485.1_185	106487	108376	endonuclease	GCA_003555485.1_24	88968	away
GCA_003555485.1	GCA_003555485.1_207	141317	141715	endonuclease	GCA_003555485.1_24	123798	away
